date,open,low,high,close,volume,ticker,hl2,rsi,sma_50,diff_sma50,sma_100,diff_sma100,sma_200,diff_sma200,bb_lower,bb_upper,diff_upper_bb,diff_lower_bb,local,local_text,ghl_status,ghl_color,ghl_last_change_date,ghl_days_since_last_change,ghl_last_change_price,ghl_change_percent_from_last_change,rsi_status,rsi_last_change_date,rsi_days_since_last_change,rsi_last_change_price,rsi_change_percent_from_last_change,last_max,fell_from_last_max,sector,industry,price_per_earning,earnings_per_share_basic_ttm,number_of_employees
2025-01-03,243.88999938964844,240.25999450683594,244.8800048828125,243.27999877929688,9460700.0,JPM,242.56999969482422,55.790405486114246,238.4879995727539,2.0093250876890068,226.41499954223633,7.44871111505776,212.84619972229004,14.298493041790362,237.83220352281933,243.5598008717119,0.11501237003410658,-2.239310787492965,,,open,gold,2023-11-21,410.0,152.97000122070312,59.03771774721742,close,2024-11-06,59.0,247.05999755859375,-1.5299922353477657,250.2899932861328,2.800749009099246,Finance,Major Banks,13.533073367191976,18.0074,309926.0
2025-01-03,314.17999267578125,312.010009765625,315.9200134277344,314.9100036621094,4271300.0,V,313.9650115966797,52.82265003277628,307.67280212402346,2.352239615631868,292.64540130615234,7.60804791620997,282.1372004699707,11.615909967755854,312.8694788551013,318.85852407458617,1.2538567738589412,-0.6479707799938672,,,open,gold,2024-09-09,117.0,285.6099853515625,10.258751378906084,close,2024-11-27,38.0,314.70001220703125,0.06672750140854777,309.7799987792969,-1.6560155281256206,Commercial Services,Miscellaneous Commercial Services,32.8256926637063,9.9471,31600.0
2025-01-03,522.530029296875,517.6799926757812,524.4600219726562,521.3599853515625,1627500.0,MA,521.0700073242188,45.12748826704494,522.3424017333984,-0.18807900307840075,505.51880126953125,3.1336488459476897,480.04450088500977,8.6065946782816,517.9886912315976,533.2433156043398,2.2792946498884525,-0.6466346122999012,,,open,gold,2024-08-16,141.0,468.8800048828125,11.192624962087327,close,2024-10-16,80.0,514.0700073242188,1.4180905175325664,536.1500244140625,2.758563534276337,Commercial Services,Miscellaneous Commercial Services,39.42707624362872,13.2513,33400.0
2025-01-03,108.0,107.45999908447266,108.48999786376953,107.86000061035156,14230000.0,XOM,107.9749984741211,37.069139046296925,115.0045997619629,-6.212446429446528,116.23399993896484,-7.204431864179606,116.14274997711182,-7.131525100268876,105.4549593543429,108.53704198843054,0.6277038515184241,-2.2297804954562905,,,close,blue,2024-12-11,24.0,111.91999816894531,-3.6275890144897183,open,2024-12-11,24.0,111.91999816894531,-3.6275890144897183,125.37000274658203,13.96666008823857,Energy Minerals,Integrated Oil,13.434137106416898,8.0475,62000.0
2025-01-03,506.3500061035156,505.3800048828125,516.2899780273438,513.0,3019500.0,UNH,510.8349914550781,41.33303551904635,561.1922003173828,-8.587467945942162,572.6491995239257,-10.416359539752317,539.5021501159667,-4.912334475454838,502.1993731086558,514.2646161491567,0.24651386923133511,-2.1053853589364957,maximum,🚀8.51%<br>$516.29,close,blue,2024-12-17,18.0,485.5199890136719,5.659913414101325,open,2024-12-19,16.0,489.25,4.854368932038833,625.25,17.952818872451015,Health Services,Managed Health Care,33.32380605934626,15.5132,440000.0
2025-01-03,166.6999969482422,165.27000427246094,167.1999969482422,166.32000732421875,5876000.0,ORCL,166.23500061035156,36.688936283295334,178.60840057373048,-6.880075746739034,168.20259994506836,-1.1192410946468279,148.42159980773926,12.059166280153665,164.89764555864306,169.04636078901316,1.639221587743056,-0.8551958290880624,,,close,grey,2024-12-26,9.0,171.67999267578125,-3.1220792056328106,close,2024-11-07,58.0,186.3699951171875,-10.75816296521418,190.4499969482422,12.669986878803229,Technology Services,Packaged Software,40.70086139389193,4.2056,159000.0
2025-01-03,914.3300170898438,911.0,924.2100219726562,916.5800170898438,1612200.0,COST,917.6050109863281,34.88416546443463,940.2672021484375,-2.519197203142931,915.0082019042969,0.17178154056713968,855.3084014892578,7.163686863580465,900.552427087842,941.2756002559079,2.6943183034333407,-1.7486296562398973,maximum,🚀2.46%<br>$924.21,open,gold,2023-05-30,585.0,508.0299987792969,80.4184830211243,close,2024-12-06,29.0,992.6099853515625,-7.659601392664861,992.8699951171875,7.683783214572748,Retail Trade,Specialty Stores,53.82275567247617,17.0649,333000.0
2025-01-03,166.25,164.25,166.5,165.1300048828125,5256600.0,PG,165.375,33.84225146312486,170.0247998046875,-2.878871157323981,170.9031996154785,-3.378049530760885,167.63254951477052,-1.4928751243131977,164.06403547340346,170.0879603762059,3.0024558510198585,-0.6455334450971018,minimum,💸8.97%<br>$164.25,close,blue,2025-01-03,1.0,165.1300048828125,0.0,close,2024-11-25,40.0,177.38999938964844,-6.911322255493147,179.36000061035156,7.933762086928642,Consumer Non-Durables,Household/Personal Care,28.480510520869263,5.951,108000.0
2025-01-03,389.82000732421875,385.80999755859375,391.010009765625,389.17999267578125,2231600.0,HD,388.4100036621094,35.87056209443435,406.70080078125,-4.308033835146685,396.82119903564455,-1.925604372556955,372.30274963378906,4.53320397407575,386.6426172690905,392.9253636879408,0.9623750148121557,-0.6519799204592114,,,close,grey,2024-12-27,8.0,392.8599853515625,-0.9367186308089082,open,2024-12-19,16.0,385.0199890136719,1.0804643345313725,429.5199890136719,9.391878694755363,Retail Trade,Home Improvement Chains,26.441732797043155,14.7547,463100.0
2025-01-03,893.1300048828125,879.8900146484375,898.8300170898438,881.0499877929688,2967300.0,NFLX,889.3600158691406,45.884342318170184,857.7571948242188,2.7155462069337055,779.0852960205078,13.087744344975661,704.7449490356445,25.01685737493766,874.4216761759271,912.4103062459478,3.5594255589897594,-0.7523195855941744,,,open,gold,2024-08-19,138.0,688.530029296875,27.961011183883233,close,2024-12-11,24.0,936.5599975585938,-5.927010539669364,936.5599975585938,5.927010539669364,Technology Services,Internet Software/Services,49.85570393843368,18.061,13000.0
2025-01-03,144.07000732421875,143.6199951171875,144.57000732421875,144.19000244140625,5878800.0,JNJ,144.09500122070312,36.60990108722656,152.28380096435546,-5.314943855941512,157.63950088500977,-8.531807299627436,154.331050491333,-6.570970661860597,143.09115135864857,145.3968491296327,0.8369836103698347,-0.7620854873098493,,,close,blue,2024-11-15,50.0,154.0,-6.370128284801135,open,2024-12-19,16.0,143.5800018310547,0.4248506773731231,167.36000061035156,13.844406121203257,Health Technology,Pharmaceuticals: Major,23.834633694789737,6.0999,131900.0
2025-01-03,44.75,44.150001525878906,44.849998474121094,44.810001373291016,23450200.0,BAC,44.5,49.69139189621766,44.98480018615723,-0.38857305610530135,42.48959995269775,5.461104418908369,40.72614995956421,10.02759017923751,43.60983064872139,44.91017057198173,0.22354205673027483,-2.678354581093556,maximum,🚀4.84%<br>$44.85,open,gold,2024-10-10,86.0,39.970001220703125,12.109081823297352,close,2024-11-22,43.0,47.0,-4.6595715461893334,47.5099983215332,5.683007879666569,Finance,Major Banks,16.289214438910903,2.7754,213000.0
2025-01-03,179.66000366210938,178.8000030517578,181.57000732421875,181.22000122070312,4380200.0,ABBV,180.18500518798828,56.731888886252946,180.86659973144532,0.19539345008008357,187.5423991394043,-3.3711832352115723,178.80109939575195,1.3528450513591528,175.1138624444072,181.91413438176468,0.3830334159506954,-3.369461833773757,,,close,blue,2024-11-19,46.0,166.57000732421875,8.795097107709804,open,2024-11-11,54.0,174.42999267578125,3.8926840738580326,203.8699951171875,11.11001836413682,Health Technology,Pharmaceuticals: Major,63.2001115993583,2.8735,50000.0
2025-01-03,332.1000061035156,329.2699890136719,333.44000244140625,332.8999938964844,4101200.0,CRM,331.35499572753906,45.35655859376499,329.8521997070313,0.9239878321745554,299.0071003723144,11.335146717909893,282.3811000061035,17.890324065346054,329.1670442048848,339.66495042402147,2.0321287628622287,-1.1213426734878018,,,open,gold,2024-09-26,100.0,275.760009765625,20.720910250700975,close,2024-12-06,29.0,361.989990234375,-8.036132799985973,367.8699951171875,9.5060759738133,Technology Services,Packaged Software,54.767702026849165,6.1508,72682.0
2025-01-03,61.900001525878906,61.619998931884766,62.08000183105469,61.75,10397200.0,KO,61.85000038146973,38.3724534991514,63.61459991455078,-2.9310880160456465,67.14210006713867,-8.030877886969346,65.0419500541687,-5.061272073526501,61.54652297926279,62.58547622728018,1.352997938915279,-0.32951744248941317,,,close,blue,2024-11-07,58.0,63.65999984741211,-3.000313936522503,open,2024-10-25,71.0,66.91999816894531,-7.725640033481785,72.55999755859375,14.898012572098619,Consumer Non-Durables,Beverages: Non-Alcoholic,25.64581775895008,2.4143,79100.0
2025-01-03,147.5399932861328,147.3000030517578,148.5,147.85000610351562,5809000.0,CVX,147.9000015258789,45.18709439960354,153.69160095214843,-3.800854966987799,149.96960037231446,-1.4133492811454706,153.76310066223144,-3.8455874870167994,141.78801516562646,148.79999142617044,0.642533164313619,-4.100095155657235,maximum,🚀5.66%<br>$148.5,close,blue,2024-12-27,8.0,144.0,2.6736153496636383,open,2024-12-30,5.0,143.07000732421875,3.34102085314405,162.11000061035156,8.796492784619335,Energy Minerals,Integrated Oil,16.27282432834014,9.1201,45600.0
2025-01-03,221.14999389648438,218.8699951171875,221.35000610351562,219.11000061035156,2737900.0,TMUS,220.11000061035156,35.03295927401156,231.3474008178711,-5.2896207885877455,217.76940048217773,0.6156053721071642,194.70365020751953,12.535127295671744,217.89096832076876,223.32903289993436,1.9255315950117646,-0.5563562987481507,,,close,grey,2025-01-02,2.0,219.52999877929688,-0.19131698231710237,close,2024-11-26,39.0,244.9199981689453,-10.538133983158883,246.1999969482422,11.003248039676327,Communications,Wireless Telecommunications,24.96780883576239,8.8644,67000.0
2025-01-03,99.33999633789062,98.69000244140625,99.75,99.13999938964844,6070300.0,MRK,99.22000122070312,45.378156830776376,100.80020034790039,-1.6470214865862864,107.36449989318848,-7.660353759130977,117.00429992675781,-15.268071812994943,98.2696146230217,100.07438562111894,0.9424916655467186,-0.8779350130978747,,,close,blue,2024-07-30,158.0,115.25,-13.978308555619579,open,2024-11-12,53.0,98.58000183105469,0.5680640578131335,132.9199981689453,25.413782158168164,Health Technology,Pharmaceuticals: Major,20.764477955806893,4.7946,72000.0
2025-01-03,70.3499984741211,69.73999786376953,71.41999816894531,71.30999755859375,9152800.0,WFC,70.57999801635742,51.045629368647184,71.02000007629394,0.40833213459345874,63.943199920654294,11.52084607445476,61.2553498840332,16.41431759608869,69.72056064791337,71.58344020657881,0.38345625767324254,-2.2289117446321227,,,open,gold,2024-10-15,81.0,63.029998779296875,13.13659993599201,close,2024-11-11,54.0,72.55999755859375,-1.7227122961113617,77.3499984741211,7.808663263966498,Finance,Major Banks,14.8262885419049,4.8632,226000.0
2025-01-03,58.84000015258789,58.36000061035156,59.16999816894531,58.86000061035156,18859000.0,CSCO,58.76499938964844,51.637112487724785,58.098999938964845,1.3098343726848594,54.81340003967285,7.382502394943313,51.1258500289917,15.12767137754012,58.70745433630653,59.67654529748253,1.387265848902075,-0.25916797904042,,,open,gold,2024-08-22,135.0,50.220001220703125,17.204299441726434,close,2024-12-05,30.0,60.02000045776367,-1.9326888346633875,60.02000045776367,1.9326888346633875,Electronic Technology,Telecommunications Equipment,25.34228881425988,2.3337,90400.0
2025-01-03,350.0,349.0899963378906,354.82000732421875,353.8500061035156,2029700.0,ACN,351.9550018310547,46.676625608585425,357.98940002441407,-1.1562895215937008,352.6540997314453,0.33911597028959406,332.53069946289065,6.411229602277402,347.7818692278709,357.47013272525413,1.0230681247125561,-1.7148895777804651,maximum,🚀2.52%<br>$354.82,open,gold,2024-08-02,155.0,323.1499938964844,9.500236047309185,close,2024-10-17,79.0,375.1499938964844,-5.677725746903805,376.0299987792969,5.898463619334626,Technology Services,Information Technology Services,29.661762856783604,12.07,774000.0
2025-01-03,1059.300048828125,1056.719970703125,1074.1400146484375,1073.77001953125,898300.0,NOW,1065.4299926757812,49.62181961778448,1045.5965991210937,2.6944827894274104,961.8259008789063,11.638709100061707,855.8655505371094,25.46012850469235,1048.255446284474,1086.700510746776,1.2042142153652957,-2.3761674085400863,,,open,gold,2024-07-01,187.0,788.9600219726562,36.09942070910972,close,2024-12-04,31.0,1123.1300048828125,-4.394859467467683,1147.1800537109375,6.399172818793197,Technology Services,Packaged Software,167.0405401200958,6.5003,22668.0
2025-01-03,300.67999267578125,297.5299987792969,303.42999267578125,303.0799865722656,1979600.0,AXP,300.47999572753906,56.48061349003924,292.0513977050781,3.7762493019549037,277.1287983703613,9.36430582260257,255.52109931945802,18.6125088610974,294.57933804095694,304.09264682232435,0.3341231011362966,-2.8047541599325654,,,open,gold,2023-11-30,401.0,170.77000427246094,77.4784675233164,close,2024-11-25,40.0,305.2099914550781,-0.6978817674538673,304.25,0.38455659087407446,Finance,Finance/Rental/Leasing,22.293490253769765,13.614,74600.0
2025-01-03,175.0,173.44000244140625,176.13999938964844,175.91000366210938,1600600.0,BX,174.79000091552734,46.12629127170009,179.8292007446289,-2.179399711665897,164.08970108032227,7.203561530044489,145.18995037078858,21.158525926117754,170.89777097769354,176.35822877816582,0.25480365341665756,-2.8493164573195062,,,open,gold,2024-07-12,176.0,129.32000732421875,36.02690511846682,close,2024-11-06,59.0,176.3800048828125,-0.2664708060391541,193.1199951171875,8.911553381427384,Finance,Investment Managers,60.47303104266217,2.9097,4735.0
2025-01-03,292.8299865722656,290.70001220703125,294.9599914550781,294.7799987792969,2240100.0,MCD,292.8300018310547,50.999121685840805,294.8991998291016,-0.04042094718255118,295.4733999633789,-0.23467465571112012,279.9842000579834,5.284512025410493,288.0014862954621,296.1585234701629,0.46764525971048077,-2.2995157445908965,,,close,grey,2024-12-20,15.0,292.67999267578125,0.7175092784158732,close,2024-10-14,82.0,309.8399963378906,-4.860572468562241,314.8900146484375,6.38636188308247,Consumer Services,Restaurants,25.877189132247725,11.4488,150000.0
2025-01-03,220.5500030517578,220.5500030517578,223.66000366210938,222.64999389648438,3872100.0,IBM,222.1050033569336,48.06179677111101,220.4174005126953,1.0128934369954434,217.02960037231446,2.589689846236709,197.63545028686522,12.65691128454478,218.4208622104673,223.75913656882955,0.4981552673479328,-1.8994528641142927,,,open,gold,2024-11-22,43.0,222.97000122070312,-0.14352034913521772,close,2024-12-04,31.0,233.49000549316406,-4.642601970814142,232.9600067138672,4.425657846947983,Technology Services,Packaged Software,32.40572285211114,6.9801,305300.0
2025-01-03,150.9600067138672,149.55999755859375,150.9600067138672,149.64999389648438,5218100.0,PEP,150.26000213623047,30.65223941309828,160.49659942626954,-6.758152863399436,167.19079986572265,-10.491489952393296,169.32189964294435,-11.618051644791894,148.90724659746513,153.70475291425362,2.70949494363093,-0.49632297314560203,minimum,💸17.33%<br>$149.56,close,blue,2024-10-31,65.0,166.0800018310547,-9.892827404520254,open,2024-12-19,16.0,151.47000122070312,-1.2015628900450492,183.11000061035156,18.273172738974708,Consumer Non-Durables,Food: Specialty/Candy,22.057631365612792,6.8089,318000.0
2025-01-03,524.3200073242188,522.739990234375,536.7899780273438,532.02001953125,1515200.0,TMO,529.7649841308594,53.11912304035052,533.0745977783204,-0.19782939413460765,570.218898010254,-6.698985005985724,571.3440995788574,-6.882731453180924,514.5025209255622,533.3894956760004,0.25741064141853176,-3.292638991503005,,,close,blue,2024-10-29,67.0,547.77001953125,-2.8752942728552333,open,2024-11-22,43.0,513.260009765625,3.655069440183256,624.2100219726562,14.76906797331823,Health Technology,Medical Specialties,33.36406223543356,16.0077,122000.0
2025-01-03,121.6500015258789,121.41999816894531,125.55999755859375,125.37000274658203,36693100.0,AMD,123.48999786376953,43.83765477944926,137.0480009460449,-8.521100722994458,145.72080070495605,-13.965609480542662,152.84320041656494,-17.974759488879034,118.76960192817013,126.99840039116582,1.2988734217987963,-5.264736917772661,,,close,blue,2024-11-05,60.0,141.66000366210938,-11.499365024995068,open,2024-12-18,17.0,121.41000366210938,3.261674462586739,183.9600067138672,31.849316062711665,Electronic Technology,Semiconductors,112.14777708202882,1.1285,26000.0
2025-01-03,125.6500015258789,124.08000183105469,126.0,125.94000244140625,3988400.0,MS,125.04000091552734,48.585732992005596,126.95340057373046,-0.7982441807343865,115.54660011291504,8.994987579326885,106.10970001220703,18.688491652429427,124.52825381832011,127.05174801273458,0.8827580989174244,-1.1209691882791195,,,open,gold,2024-09-20,106.0,102.47000122070312,22.904265581253092,close,2024-11-21,44.0,134.99000549316406,-6.704202299048068,133.66000366210938,5.775849924573684,Finance,Investment Managers,19.14214494163424,6.6536,80000.0
2025-01-03,85.0999984741211,84.76000213623047,85.55000305175781,85.54000091552734,7665800.0,BABA,85.15500259399414,46.220954391826695,89.8065998840332,-4.750874628385104,91.42559974670411,-6.4375829608806505,83.95044994354248,1.8934394908590058,83.98075218555212,85.8072452509713,0.31242030930986875,-1.822829919671165,,,close,blue,2024-12-10,25.0,89.83000183105469,-4.775688331383588,open,2024-11-22,43.0,83.12999725341797,2.8990782409899385,117.5199966430664,27.212386522328803,Retail Trade,Internet Retail,17.562517964932454,4.9744,204891.0
2025-01-03,111.37000274658203,110.18000030517578,111.54000091552734,111.16000366210938,5393100.0,DIS,110.86000061035156,48.19965667751644,108.58639999389648,2.3700976073961044,100.325,10.799903974193237,102.23510005950928,8.729784190953072,110.5491317944282,111.72287137939992,0.5063581312946708,-0.5495428639405442,,,open,gold,2024-11-05,60.0,96.62999725341797,15.036745132658535,close,2024-11-11,54.0,100.86000061035156,10.2121782564224,122.36000061035156,9.153315538063733,Consumer Services,Movies/Entertainment,40.921808275658954,2.7251,233000.0
2025-01-03,113.94000244140625,113.27999877929688,114.2300033569336,113.83000183105469,4416700.0,ABT,113.75500106811523,46.34221190645093,115.4786001586914,-1.4276223693144963,114.84650001525878,-0.8850928709791206,110.5243998336792,2.9908346051639834,112.11481499672757,115.15318732260837,1.162422445988831,-1.5067968081672989,,,close,grey,2024-12-17,18.0,113.29000091552734,0.4766536421250356,close,2024-09-16,110.0,117.62999725341797,-3.230464601794303,116.80000305175781,2.5428091978619394,Health Technology,Medical Specialties,34.61667122829426,3.3038,114000.0
2025-01-03,416.1499938964844,413.1000061035156,417.989990234375,413.5,1995900.0,LIN,415.5449981689453,26.2630573488857,447.5782000732422,-7.613909718495138,459.0086996459961,-9.914561462798865,450.9092501831055,-8.296403360080618,410.5573071254419,424.2347094761206,2.5960603327982,-0.7116548668822387,minimum,💸15.26%<br>$413.1,close,blue,2024-11-22,43.0,454.7799987792969,-9.076916067131158,open,2024-12-30,5.0,417.6600036621094,-0.9960263433495653,486.05999755859375,14.928197737532756,Process Industries,Chemicals: Specialty,31.38329361405,13.2721,66323.0
2025-01-03,527.6099853515625,525.3499755859375,536.6500244140625,535.2899780273438,1250900.0,ISRG,531.0,51.88966392477568,531.5189990234375,0.709472099931463,508.4651007080078,5.275657519460797,460.23094970703124,16.308991902455226,517.6020385213847,539.6459839395529,0.8137656393758741,-3.3043659011033344,,,open,gold,2024-05-13,236.0,380.8800048828125,40.54032009163606,close,2024-11-21,44.0,550.6199951171875,-2.7841373770999933,550.4099731445312,2.74704236022576,Health Technology,Medical Specialties,86.03954030378526,6.3356,13676.0
2025-01-03,121.51000213623047,121.13999938964844,122.31999969482422,122.0199966430664,3350100.0,PM,121.72999954223633,40.16380111853217,127.79980041503906,-4.522545225581198,124.68550025939942,-2.1377815470023487,112.77490001678467,8.197831809122214,119.52873873705819,122.44325833325432,0.3468789557715235,-2.041680031589954,maximum,🚀2.51%<br>$122.32,close,grey,2024-12-26,9.0,121.70999908447266,0.25470180011963883,close,2024-10-30,66.0,132.11000061035156,-7.63757771604654,132.6999969482422,8.048229503231541,Consumer Non-Durables,Tobacco,19.355657429292048,6.31,82700.0
2025-01-03,429.45001220703125,425.32000732421875,433.29998779296875,430.57000732421875,5617000.0,ADBE,429.30999755859375,27.596335219863047,491.2131994628906,-12.34559498909663,512.1870974731445,-15.935014870851017,508.6058987426758,-15.343096022159685,429.94486653640854,453.46713297531016,5.317863590496197,-0.14518911609638918,minimum,💸23.76%<br>$425.32,close,blue,2024-12-16,19.0,461.5299987792969,-6.70812114856334,open,2025-01-03,1.0,430.57000732421875,0.0,586.5499877929688,26.59278556217537,Technology Services,Packaged Software,34.72422719904514,12.47,
2025-01-03,169.22000122070312,169.0,172.6300048828125,171.9600067138672,3975500.0,GE,170.81500244140625,50.96385168626596,174.8666000366211,-1.662177523978392,176.98530029296876,-2.8393847233544656,168.21488616943358,2.226390677850798,165.55591015615857,172.65209155282582,0.40246848798408674,-3.7241778946686788,,,close,blue,2024-12-17,18.0,165.8000030517578,3.715321802609628,open,2024-12-18,17.0,159.9499969482422,7.508602685069943,192.6199951171875,10.725775582514707,Producer Manufacturing,Industrial Machinery,30.329647071273616,5.7281,125000.0
2025-01-03,581.0,571.72998046875,582.1400146484375,580.1300048828125,1422600.0,GS,576.9349975585938,51.77854426287866,574.0987994384766,1.050551830144042,536.5172994995118,8.128853519538826,493.3104997253418,17.599362917636817,570.2534462546053,580.7265342141447,0.10282683645241875,-1.702473332714849,,,open,gold,2023-11-27,404.0,337.7099914550781,71.78348866233675,close,2024-11-29,36.0,608.5700073242188,-4.673250751618896,608.5700073242188,4.673250751618896,Finance,Investment Banks/Brokers,17.024442207634042,34.5999,45300.0
2025-01-03,75.38999938964844,75.19000244140625,79.9800033569336,79.88999938964844,62221900.0,PLTR,77.58500289916992,62.8138379963006,64.41759994506836,24.018900824889556,50.258100051879886,58.959449933802624,37.179299955368045,114.87763213818583,73.69667992530799,81.09132056297327,1.5037190918798293,-7.7523088141904894,,,open,gold,2024-06-12,206.0,23.770000457763672,236.09591018562668,close,2024-12-20,15.0,80.55000305175781,-0.8193713682236425,82.37999725341797,3.022575803334615,Technology Services,Packaged Software,404.50632911392404,0.2143,3735.0
2025-01-03,628.5,624.52001953125,631.0,630.22998046875,993400.0,INTU,627.760009765625,43.73845184727391,647.1329992675782,-2.611985297915409,638.4240985107422,-1.2834913439368378,632.9532498168945,-0.4302481026730365,619.9669309043708,640.1890505409418,1.5802279137505426,-1.628461019379912,maximum,🚀1.87%<br>$631.0,close,grey,2025-01-03,1.0,630.22998046875,0.0,close,2024-11-07,58.0,674.1500244140625,-6.514876860456331,706.25,10.763896570796462,Technology Services,Packaged Software,61.308805790108565,10.425,18800.0
